"Fecha","ID_Tienda","Tipo_Tienda","Ventas_Totales_Tienda","Inflacion_IPC","Tasa_Desempleo","Diagnostico_Desempleo","Diagnostico_Inflacion"
"2012-09-28",20,A,2008350.58,215.7367162,7.28,Estrés Moderado,Inflación Alta
"2012-10-05",20,A,2246411.89,215.9258865,7.293,Estrés Moderado,Inflación Alta
"2012-10-12",20,A,2162951.36,216.1150568,7.293,Estrés Moderado,Inflación Alta
"2012-10-19",20,A,1999363.49,216.1464699,7.293,Estrés Moderado,Inflación Alta
"2012-10-26",20,A,2031650.55,216.1515902,7.293,Estrés Moderado,Inflación Alta
"2010-02-05",21,B,798593.88,210.7526053,8.324,Estrés Moderado,Inflación Alta
"2010-02-12",21,B,809321.44,210.8979935,8.324,Estrés Moderado,Inflación Alta
"2010-02-19",21,B,867283.25,210.9451605,8.324,Estrés Moderado,Inflación Alta
"2010-02-26",21,B,749597.24,210.9759573,8.324,Estrés Moderado,Inflación Alta
"2010-03-05",21,B,747444.32,211.0067542,8.324,Estrés Moderado,Inflación Alta
"2010-03-12",21,B,712312.89,211.037551,8.324,Estrés Moderado,Inflación Alta
"2010-03-19",21,B,727070.0,210.8733316,8.324,Estrés Moderado,Inflación Alta
"2010-03-26",21,B,686497.53,210.6766095,8.324,Estrés Moderado,Inflación Alta
"2010-04-02",21,B,753664.12,210.4798874,8.2,Estrés Moderado,Inflación Alta
"2010-04-09",21,B,751181.4,210.2831653,8.2,Estrés Moderado,Inflación Alta
"2010-04-16",21,B,716026.51,210.1495463,8.2,Estrés Moderado,Inflación Alta
"2010-04-23",21,B,718780.59,210.1000648,8.2,Estrés Moderado,Inflación Alta
"2010-04-30",21,B,680532.69,210.0505833,8.2,Estrés Moderado,Inflación Alta
"2010-05-07",21,B,744969.42,210.0011018,8.2,Estrés Moderado,Inflación Alta
"2010-05-14",21,B,723559.88,209.9984585,8.2,Estrés Moderado,Inflación Alta
"2010-05-21",21,B,753361.72,210.2768443,8.2,Estrés Moderado,Inflación Alta
"2010-05-28",21,B,755214.26,210.5552301,8.2,Estrés Moderado,Inflación Alta
"2010-06-04",21,B,806012.48,210.833616,8.2,Estrés Moderado,Inflación Alta
"2010-06-11",21,B,784305.55,211.1120018,8.2,Estrés Moderado,Inflación Alta
"2010-06-18",21,B,785104.29,211.1096543,8.2,Estrés Moderado,Inflación Alta
"2010-06-25",21,B,769848.75,210.9950134,8.2,Estrés Moderado,Inflación Alta
"2010-07-02",21,B,711470.8,210.8803726,8.099,Estrés Moderado,Inflación Alta
"2010-07-09",21,B,714677.47,210.7657317,8.099,Estrés Moderado,Inflación Alta
"2010-07-16",21,B,755098.41,210.7577954,8.099,Estrés Moderado,Inflación Alta
"2010-07-23",21,B,765823.48,210.8921319,8.099,Estrés Moderado,Inflación Alta
"2010-07-30",21,B,715876.27,211.0264684,8.099,Estrés Moderado,Inflación Alta
"2010-08-06",21,B,739279.1900000001,211.1608049,8.099,Estrés Moderado,Inflación Alta
"2010-08-13",21,B,793589.18,211.2951413,8.099,Estrés Moderado,Inflación Alta
"2010-08-20",21,B,848873.28,211.2596586,8.099,Estrés Moderado,Inflación Alta
"2010-08-27",21,B,855882.57,211.2241759,8.099,Estrés Moderado,Inflación Alta
"2010-09-03",21,B,727772.8,211.1886931,8.099,Estrés Moderado,Inflación Alta
"2010-09-10",21,B,674055.81,211.1532104,8.099,Estrés Moderado,Inflación Alta
"2010-09-17",21,B,684340.86,211.1806415,8.099,Estrés Moderado,Inflación Alta
"2010-09-24",21,B,671688.06,211.2552578,8.099,Estrés Moderado,Inflación Alta
"2010-10-01",21,B,677158.39,211.3298742,8.163,Estrés Moderado,Inflación Alta
"2010-10-08",21,B,680579.49,211.4044906,8.163,Estrés Moderado,Inflación Alta
"2010-10-15",21,B,693412.05,211.4713286,8.163,Estrés Moderado,Inflación Alta
"2010-10-22",21,B,710668.45,211.5187208,8.163,Estrés Moderado,Inflación Alta
"2010-10-29",21,B,731756.65,211.5661131,8.163,Estrés Moderado,Inflación Alta
"2010-11-05",21,B,719888.76,211.6135053,8.163,Estrés Moderado,Inflación Alta
"2010-11-12",21,B,735796.38,211.6608975,8.163,Estrés Moderado,Inflación Alta
"2010-11-19",21,B,756288.89,211.5470304,8.163,Estrés Moderado,Inflación Alta
"2010-11-26",21,B,1245628.61,211.4062867,8.163,Estrés Moderado,Inflación Alta
"2010-12-03",21,B,829210.73,211.265543,8.163,Estrés Moderado,Inflación Alta
"2010-12-10",21,B,943891.64,211.1247993,8.163,Estrés Moderado,Inflación Alta
"2010-12-17",21,B,1147556.83,211.0645458,8.163,Estrés Moderado,Inflación Alta
"2010-12-24",21,B,1587257.78,211.0646599,8.163,Estrés Moderado,Inflación Alta
"2010-12-31",21,B,672903.23,211.064774,8.163,Estrés Moderado,Inflación Alta
"2011-01-07",21,B,629152.0599999999,211.0648881,8.028,Estrés Moderado,Inflación Alta
"2011-01-14",21,B,650789.13,211.1176713,8.028,Estrés Moderado,Inflación Alta
"2011-01-21",21,B,663941.73,211.4864691,8.028,Estrés Moderado,Inflación Alta
"2011-01-28",21,B,649878.29,211.8552668,8.028,Estrés Moderado,Inflación Alta
"2011-02-04",21,B,596218.24,212.2240646,8.028,Estrés Moderado,Inflación Alta
"2011-02-11",21,B,771908.51,212.5928624,8.028,Estrés Moderado,Inflación Alta
"2011-02-18",21,B,884701.92,212.9033115,8.028,Estrés Moderado,Inflación Alta
"2011-02-25",21,B,768313.85,213.190421,8.028,Estrés Moderado,Inflación Alta
"2011-03-04",21,B,796277.72,213.4775305,8.028,Estrés Moderado,Inflación Alta
"2011-03-11",21,B,763479.9,213.7646401,8.028,Estrés Moderado,Inflación Alta
"2011-03-18",21,B,793569.0,214.0156238,8.028,Estrés Moderado,Inflación Alta
"2011-03-25",21,B,753711.32,214.2521573,8.028,Estrés Moderado,Inflación Alta
"2011-04-01",21,B,732056.37,214.4886908,7.931,Estrés Moderado,Inflación Alta
"2011-04-08",21,B,744782.89,214.7252242,7.931,Estrés Moderado,Inflación Alta
"2011-04-15",21,B,768390.05,214.9420631,7.931,Estrés Moderado,Inflación Alta
"2011-04-22",21,B,801302.01,215.1096657,7.931,Estrés Moderado,Inflación Alta
"2011-04-29",21,B,783250.75,215.2772683,7.931,Estrés Moderado,Inflación Alta
"2011-05-06",21,B,718898.33,215.4448709,7.931,Estrés Moderado,Inflación Alta
"2011-05-13",21,B,754236.7,215.6124735,7.931,Estrés Moderado,Inflación Alta
"2011-05-20",21,B,744836.56,215.3834778,7.931,Estrés Moderado,Inflación Alta
"2011-05-27",21,B,744389.8099999999,215.1544822,7.931,Estrés Moderado,Inflación Alta
"2011-06-03",21,B,773878.58,214.9254865,7.931,Estrés Moderado,Inflación Alta
"2011-06-10",21,B,794397.89,214.6964908,7.931,Estrés Moderado,Inflación Alta
"2011-06-17",21,B,823220.43,214.6513538,7.931,Estrés Moderado,Inflación Alta
"2011-06-24",21,B,771298.98,214.7441108,7.931,Estrés Moderado,Inflación Alta
"2011-07-01",21,B,784639.12,214.8368678,7.852,Estrés Moderado,Inflación Alta
"2011-07-08",21,B,734099.4,214.9296249,7.852,Estrés Moderado,Inflación Alta
"2011-07-15",21,B,728311.15,215.0134426,7.852,Estrés Moderado,Inflación Alta
"2011-07-22",21,B,784490.67,215.0749122,7.852,Estrés Moderado,Inflación Alta
"2011-07-29",21,B,751167.12,215.1363819,7.852,Estrés Moderado,Inflación Alta
"2011-08-05",21,B,783614.89,215.1978515,7.852,Estrés Moderado,Inflación Alta
"2011-08-12",21,B,776933.37,215.2593211,7.852,Estrés Moderado,Inflación Alta
"2011-08-19",21,B,855546.5,215.3229307,7.852,Estrés Moderado,Inflación Alta
"2011-08-26",21,B,821127.53,215.386897,7.852,Estrés Moderado,Inflación Alta
"2011-09-02",21,B,705557.8,215.4508632,7.852,Estrés Moderado,Inflación Alta
"2011-09-09",21,B,653989.65,215.5148295,7.852,Estrés Moderado,Inflación Alta
"2011-09-16",21,B,653525.84,215.6944378,7.852,Estrés Moderado,Inflación Alta
"2011-09-23",21,B,681913.29,216.0282356,7.852,Estrés Moderado,Inflación Alta
"2011-09-30",21,B,651970.48,216.3620333,7.852,Estrés Moderado,Inflación Alta
"2011-10-07",21,B,663452.46,216.6958311,7.441,Estrés Moderado,Inflación Alta
"2011-10-14",21,B,671379.44,217.0048261,7.441,Estrés Moderado,Inflación Alta
"2011-10-21",21,B,729036.06,217.1650042,7.441,Estrés Moderado,Inflación Alta
"2011-10-28",21,B,738812.0,217.3251824,7.441,Estrés Moderado,Inflación Alta
"2011-11-04",21,B,767358.37,217.4853605,7.441,Estrés Moderado,Inflación Alta
"2011-11-11",21,B,757369.87,217.6455387,7.441,Estrés Moderado,Inflación Alta
"2011-11-18",21,B,737014.09,217.8670218,7.441,Estrés Moderado,Inflación Alta
"2011-11-25",21,B,1219263.4,218.1130269,7.441,Estrés Moderado,Inflación Alta
"2011-12-02",21,B,793184.25,218.3590319,7.441,Estrés Moderado,Inflación Alta
"2011-12-09",21,B,897747.13,218.605037,7.441,Estrés Moderado,Inflación Alta
"2011-12-16",21,B,1027584.51,218.8217928,7.441,Estrés Moderado,Inflación Alta
"2011-12-23",21,B,1384552.17,218.9995495,7.441,Estrés Moderado,Inflación Alta
"2011-12-30",21,B,804362.36,219.1773063,7.441,Estrés Moderado,Inflación Alta
"2012-01-06",21,B,640181.86,219.355063,7.057,Estrés Moderado,Inflación Alta
"2012-01-13",21,B,631181.25,219.5328198,7.057,Estrés Moderado,Inflación Alta
"2012-01-20",21,B,651178.2,219.6258417,7.057,Estrés Moderado,Inflación Alta
"2012-01-27",21,B,611258.71,219.7188636,7.057,Estrés Moderado,Inflación Alta
"2012-02-03",21,B,680725.43,219.8118854,7.057,Estrés Moderado,Inflación Alta
"2012-02-10",21,B,770652.79,219.9049073,7.057,Estrés Moderado,Inflación Alta
"2012-02-17",21,B,834663.52,220.0651993,7.057,Estrés Moderado,Inflación Alta
"2012-02-24",21,B,747099.0700000001,220.275944,7.057,Estrés Moderado,Inflación Alta
"2012-03-02",21,B,764385.4,220.4866886,7.057,Estrés Moderado,Inflación Alta
"2012-03-09",21,B,755084.4,220.6974332,7.057,Estrés Moderado,Inflación Alta
"2012-03-16",21,B,767338.32,220.8498468,7.057,Estrés Moderado,Inflación Alta
"2012-03-23",21,B,729759.97,220.9244858,7.057,Estrés Moderado,Inflación Alta
"2012-03-30",21,B,724798.76,220.9991248,7.057,Estrés Moderado,Inflación Alta
"2012-04-06",21,B,761956.58,221.0737638,6.891,Estrés Moderado,Inflación Alta
"2012-04-13",21,B,769319.04,221.1484028,6.891,Estrés Moderado,Inflación Alta
"2012-04-20",21,B,734858.91,221.2021074,6.891,Estrés Moderado,Inflación Alta
"2012-04-27",21,B,674829.58,221.255812,6.891,Estrés Moderado,Inflación Alta
"2012-05-04",21,B,697645.32,221.3095166,6.891,Estrés Moderado,Inflación Alta
"2012-05-11",21,B,649945.54,221.3632212,6.891,Estrés Moderado,Inflación Alta
"2012-05-18",21,B,700554.16,221.380331,6.891,Estrés Moderado,Inflación Alta
"2012-05-25",21,B,722891.24,221.3828029,6.891,Estrés Moderado,Inflación Alta
"2012-06-01",21,B,695439.83,221.3852748,6.891,Estrés Moderado,Inflación Alta
"2012-06-08",21,B,707895.72,221.3877467,6.891,Estrés Moderado,Inflación Alta
"2012-06-15",21,B,727049.04,221.4009901,6.891,Estrés Moderado,Inflación Alta
"2012-06-22",21,B,735870.0,221.4411622,6.891,Estrés Moderado,Inflación Alta
"2012-06-29",21,B,716341.39,221.4813343,6.891,Estrés Moderado,Inflación Alta
"2012-07-06",21,B,693013.59,221.5215064,6.565,Estrés Moderado,Inflación Alta
"2012-07-13",21,B,668132.36,221.5616784,6.565,Estrés Moderado,Inflación Alta
"2012-07-20",21,B,691200.33,221.5701123,6.565,Estrés Moderado,Inflación Alta
"2012-07-27",21,B,677789.14,221.5785461,6.565,Estrés Moderado,Inflación Alta
"2012-08-03",21,B,693785.85,221.5869799,6.565,Estrés Moderado,Inflación Alta
"2012-08-10",21,B,700272.01,221.5954138,6.565,Estrés Moderado,Inflación Alta
"2012-08-17",21,B,751963.8099999999,221.6751459,6.565,Estrés Moderado,Inflación Alta
"2012-08-24",21,B,802003.61,221.8083518,6.565,Estrés Moderado,Inflación Alta
"2012-08-31",21,B,763867.59,221.9415576,6.565,Estrés Moderado,Inflación Alta
"2012-09-07",21,B,642827.29,222.0747635,6.565,Estrés Moderado,Inflación Alta
"2012-09-14",21,B,628494.63,222.2174395,6.565,Estrés Moderado,Inflación Alta
"2012-09-21",21,B,667151.46,222.4169362,6.565,Estrés Moderado,Inflación Alta
"2012-09-28",21,B,647097.65,222.6164329,6.565,Estrés Moderado,Inflación Alta
"2012-10-05",21,B,651768.91,222.8159296,6.17,Estabilidad Laboral,Inflación Alta
"2012-10-12",21,B,653043.44,223.0154263,6.17,Estabilidad Laboral,Inflación Alta
"2012-10-19",21,B,641368.14,223.0598077,6.17,Estabilidad Laboral,Inflación Alta
"2012-10-26",21,B,675202.87,223.0783366,6.17,Estabilidad Laboral,Inflación Alta
"2010-02-05",22,B,1033017.37,135.3524608,8.283,Estrés Moderado,Inflación Baja
"2010-02-12",22,B,1022571.25,135.4113076,8.283,Estrés Moderado,Inflación Baja
"2010-02-19",22,B,988467.61,135.4657781,8.283,Estrés Moderado,Inflación Baja
"2010-02-26",22,B,899761.48,135.5195191,8.283,Estrés Moderado,Inflación Baja
"2010-03-05",22,B,1009201.24,135.5732602,8.283,Estrés Moderado,Inflación Baja
"2010-03-12",22,B,967187.37,135.6270013,8.283,Estrés Moderado,Inflación Baja
"2010-03-19",22,B,966145.09,135.6682247,8.283,Estrés Moderado,Inflación Baja
"2010-03-26",22,B,1012075.12,135.7073618,8.283,Estrés Moderado,Inflación Baja
"2010-04-02",22,B,1177340.99,135.7464988,8.348,Estrés Moderado,Inflación Baja
"2010-04-09",22,B,1033171.07,135.7856359,8.348,Estrés Moderado,Inflación Baja
"2010-04-16",22,B,1000968.67,135.82725,8.348,Estrés Moderado,Inflación Baja
"2010-04-23",22,B,969594.47,135.8721667,8.348,Estrés Moderado,Inflación Baja
"2010-04-30",22,B,977683.06,135.9170833,8.348,Estrés Moderado,Inflación Baja
"2010-05-07",22,B,1052973.28,135.962,8.348,Estrés Moderado,Inflación Baja
"2010-05-14",22,B,973585.33,136.010394,8.348,Estrés Moderado,Inflación Baja
"2010-05-21",22,B,979977.89,136.0796521,8.348,Estrés Moderado,Inflación Baja
"2010-05-28",22,B,1103740.4,136.1489101,8.348,Estrés Moderado,Inflación Baja
"2010-06-04",22,B,1095539.13,136.2181682,8.348,Estrés Moderado,Inflación Baja
"2010-06-11",22,B,1061196.47,136.2874263,8.348,Estrés Moderado,Inflación Baja
"2010-06-18",22,B,1052895.25,136.3243393,8.348,Estrés Moderado,Inflación Baja
"2010-06-25",22,B,1095020.33,136.3483143,8.348,Estrés Moderado,Inflación Baja
"2010-07-02",22,B,1120259.71,136.3722893,8.433,Estrés Moderado,Inflación Baja
"2010-07-09",22,B,1092654.26,136.3962643,8.433,Estrés Moderado,Inflación Baja
"2010-07-16",22,B,988392.99,136.4179827,8.433,Estrés Moderado,Inflación Baja
"2010-07-23",22,B,974123.2,136.4366924,8.433,Estrés Moderado,Inflación Baja
"2010-07-30",22,B,970773.64,136.4554021,8.433,Estrés Moderado,Inflación Baja
"2010-08-06",22,B,1010326.14,136.4741118,8.433,Estrés Moderado,Inflación Baja
"2010-08-13",22,B,993097.4299999999,136.4928214,8.433,Estrés Moderado,Inflación Baja
"2010-08-20",22,B,1017045.4400000001,136.5249182,8.433,Estrés Moderado,Inflación Baja
"2010-08-27",22,B,1081420.96,136.557015,8.433,Estrés Moderado,Inflación Baja
"2010-09-03",22,B,1074535.88,136.5891118,8.433,Estrés Moderado,Inflación Baja
"2010-09-10",22,B,924174.4,136.6212085,8.433,Estrés Moderado,Inflación Baja
"2010-09-17",22,B,918285.97,136.6338071,8.433,Estrés Moderado,Inflación Baja
"2010-09-24",22,B,902779.25,136.6317821,8.433,Estrés Moderado,Inflación Baja
"2010-10-01",22,B,905987.17,136.6297571,8.572,Inestabilidad Laboral,Inflación Baja
"2010-10-08",22,B,1015051.62,136.6277321,8.572,Inestabilidad Laboral,Inflación Baja
"2010-10-15",22,B,954401.46,136.6401935,8.572,Inestabilidad Laboral,Inflación Baja
"2010-10-22",22,B,960998.52,136.688871,8.572,Inestabilidad Laboral,Inflación Baja
"2010-10-29",22,B,1025766.27,136.7375484,8.572,Inestabilidad Laboral,Inflación Baja
"2010-11-05",22,B,1006888.16,136.7862258,8.572,Inestabilidad Laboral,Inflación Baja
"2010-11-12",22,B,1043698.64,136.8349032,8.572,Inestabilidad Laboral,Inflación Baja
"2010-11-19",22,B,985896.44,136.7715714,8.572,Inestabilidad Laboral,Inflación Baja
"2010-11-26",22,B,1564502.26,136.6895714,8.572,Inestabilidad Laboral,Inflación Baja
"2010-12-03",22,B,1230514.58,136.6075714,8.572,Inestabilidad Laboral,Inflación Baja
"2010-12-10",22,B,1367202.84,136.5255714,8.572,Inestabilidad Laboral,Inflación Baja
"2010-12-17",22,B,1527682.99,136.5292811,8.572,Inestabilidad Laboral,Inflación Baja
"2010-12-24",22,B,1962445.04,136.597273,8.572,Inestabilidad Laboral,Inflación Baja
"2010-12-31",22,B,774262.28,136.665265,8.572,Inestabilidad Laboral,Inflación Baja
"2011-01-07",22,B,873954.7,136.7332569,8.458,Estrés Moderado,Inflación Baja
"2011-01-14",22,B,807535.52,136.803477,8.458,Estrés Moderado,Inflación Baja
"2011-01-21",22,B,855001.02,136.8870657,8.458,Estrés Moderado,Inflación Baja
"2011-01-28",22,B,799369.15,136.9706544,8.458,Estrés Moderado,Inflación Baja
"2011-02-04",22,B,946060.98,137.0542431,8.458,Estrés Moderado,Inflación Baja
"2011-02-11",22,B,1009206.33,137.1378318,8.458,Estrés Moderado,Inflación Baja
"2011-02-18",22,B,975964.86,137.2511849,8.458,Estrés Moderado,Inflación Baja
"2011-02-25",22,B,911245.43,137.3764439,8.458,Estrés Moderado,Inflación Baja
"2011-03-04",22,B,997353.15,137.5017028,8.458,Estrés Moderado,Inflación Baja
"2011-03-11",22,B,944587.23,137.6269617,8.458,Estrés Moderado,Inflación Baja
"2011-03-18",22,B,926427.12,137.7398929,8.458,Estrés Moderado,Inflación Baja
"2011-03-25",22,B,933528.39,137.8478929,8.458,Estrés Moderado,Inflación Baja
"2011-04-01",22,B,951588.37,137.9558929,8.252,Estrés Moderado,Inflación Baja
"2011-04-08",22,B,969046.6900000001,138.0638929,8.252,Estrés Moderado,Inflación Baja
"2011-04-15",22,B,1008557.04,138.1646952,8.252,Estrés Moderado,Inflación Baja
"2011-04-22",22,B,1152781.9,138.2475036,8.252,Estrés Moderado,Inflación Baja
"2011-04-29",22,B,926133.8,138.3303119,8.252,Estrés Moderado,Inflación Baja
"2011-05-06",22,B,1032076.06,138.4131202,8.252,Estrés Moderado,Inflación Baja
"2011-05-13",22,B,1001558.74,138.4959286,8.252,Estrés Moderado,Inflación Baja
"2011-05-20",22,B,970307.83,138.587106,8.252,Estrés Moderado,Inflación Baja
"2011-05-27",22,B,1021568.34,138.6782834,8.252,Estrés Moderado,Inflación Baja
"2011-06-03",22,B,1125169.92,138.7694608,8.252,Estrés Moderado,Inflación Baja
"2011-06-10",22,B,1060868.49,138.8606382,8.252,Estrés Moderado,Inflación Baja
"2011-06-17",22,B,1042454.61,139.0028333,8.252,Estrés Moderado,Inflación Baja
"2011-06-24",22,B,1012584.2,139.1832917,8.252,Estrés Moderado,Inflación Baja
"2011-07-01",22,B,1077491.68,139.36375,8.023,Estrés Moderado,Inflación Baja
"2011-07-08",22,B,1017050.65,139.5442083,8.023,Estrés Moderado,Inflación Baja
"2011-07-15",22,B,961953.57,139.7006325,8.023,Estrés Moderado,Inflación Baja
"2011-07-22",22,B,964683.8,139.7969712,8.023,Estrés Moderado,Inflación Baja
"2011-07-29",22,B,944958.69,139.8933099,8.023,Estrés Moderado,Inflación Baja
"2011-08-05",22,B,983232.96,139.9896486,8.023,Estrés Moderado,Inflación Baja
"2011-08-12",22,B,991779.2,140.0859873,8.023,Estrés Moderado,Inflación Baja
"2011-08-19",22,B,973004.91,140.1289205,8.023,Estrés Moderado,Inflación Baja
"2011-08-26",22,B,1181815.31,140.1629528,8.023,Estrés Moderado,Inflación Baja
"2011-09-02",22,B,912762.76,140.196985,8.023,Estrés Moderado,Inflación Baja
"2011-09-09",22,B,1004434.54,140.2310173,8.023,Estrés Moderado,Inflación Baja
"2011-09-16",22,B,937420.65,140.2735,8.023,Estrés Moderado,Inflación Baja
"2011-09-23",22,B,899834.75,140.32725,8.023,Estrés Moderado,Inflación Baja
"2011-09-30",22,B,953314.16,140.381,8.023,Estrés Moderado,Inflación Baja
"2011-10-07",22,B,993436.67,140.43475,7.706,Estrés Moderado,Inflación Baja
"2011-10-14",22,B,944337.32,140.4784194,7.706,Estrés Moderado,Inflación Baja
"2011-10-21",22,B,981567.22,140.4616048,7.706,Estrés Moderado,Inflación Baja
"2011-10-28",22,B,1099351.68,140.4447903,7.706,Estrés Moderado,Inflación Baja
"2011-11-04",22,B,1106575.59,140.4279758,7.706,Estrés Moderado,Inflación Baja
"2011-11-11",22,B,1051740.29,140.4111613,7.706,Estrés Moderado,Inflación Baja
"2011-11-18",22,B,1007579.4400000001,140.4127857,7.706,Estrés Moderado,Inflación Baja
"2011-11-25",22,B,1535857.49,140.4217857,7.706,Estrés Moderado,Inflación Baja
"2011-12-02",22,B,1167621.14,140.4307857,7.706,Estrés Moderado,Inflación Baja
"2011-12-09",22,B,1308967.44,140.4397857,7.706,Estrés Moderado,Inflación Baja
"2011-12-16",22,B,1453153.33,140.4700795,7.706,Estrés Moderado,Inflación Baja
"2011-12-23",22,B,1863195.68,140.528765,7.706,Estrés Moderado,Inflación Baja
"2011-12-30",22,B,982661.14,140.5874505,7.706,Estrés Moderado,Inflación Baja
"2012-01-06",22,B,895358.2,140.6461359,7.503,Estrés Moderado,Inflación Baja
"2012-01-13",22,B,855437.5700000001,140.7048214,7.503,Estrés Moderado,Inflación Baja
"2012-01-20",22,B,897027.4400000001,140.8086118,7.503,Estrés Moderado,Inflación Baja
"2012-01-27",22,B,786459.23,140.9124021,7.503,Estrés Moderado,Inflación Baja
"2012-02-03",22,B,958487.75,141.0161924,7.503,Estrés Moderado,Inflación Baja
"2012-02-10",22,B,1034448.0700000001,141.1199827,7.503,Estrés Moderado,Inflación Baja
"2012-02-17",22,B,1004749.41,141.2140357,7.503,Estrés Moderado,Inflación Baja
"2012-02-24",22,B,912958.95,141.3007857,7.503,Estrés Moderado,Inflación Baja
"2012-03-02",22,B,974866.65,141.3875357,7.503,Estrés Moderado,Inflación Baja
"2012-03-09",22,B,991127.01,141.4742857,7.503,Estrés Moderado,Inflación Baja
"2012-03-16",22,B,966780.01,141.55478,7.503,Estrés Moderado,Inflación Baja
"2012-03-23",22,B,992774.4,141.6269332,7.503,Estrés Moderado,Inflación Baja
"2012-03-30",22,B,965769.93,141.6990864,7.503,Estrés Moderado,Inflación Baja
"2012-04-06",22,B,1197489.66,141.7712396,7.671,Estrés Moderado,Inflación Baja
"2012-04-13",22,B,939118.24,141.8433929,7.671,Estrés Moderado,Inflación Baja
"2012-04-20",22,B,1000342.87,141.9015262,7.671,Estrés Moderado,Inflación Baja
"2012-04-27",22,B,922539.94,141.9596595,7.671,Estrés Moderado,Inflación Baja
"2012-05-04",22,B,1005083.3099999999,142.0177929,7.671,Estrés Moderado,Inflación Baja
"2012-05-11",22,B,997868.63,142.0759262,7.671,Estrés Moderado,Inflación Baja
"2012-05-18",22,B,986612.02,142.0970115,7.671,Estrés Moderado,Inflación Baja
"2012-05-25",22,B,1047297.38,142.1032776,7.671,Estrés Moderado,Inflación Baja
"2012-06-01",22,B,1102857.37,142.1095438,7.671,Estrés Moderado,Inflación Baja
"2012-06-08",22,B,1061134.3699999999,142.1158099,7.671,Estrés Moderado,Inflación Baja
"2012-06-15",22,B,1061219.19,142.1292548,7.671,Estrés Moderado,Inflación Baja
"2012-06-22",22,B,1112449.3,142.1606464,7.671,Estrés Moderado,Inflación Baja
"2012-06-29",22,B,1053881.78,142.1920381,7.671,Estrés Moderado,Inflación Baja
"2012-07-06",22,B,1097786.1400000001,142.2234298,7.753,Estrés Moderado,Inflación Baja
"2012-07-13",22,B,971361.38,142.2548214,7.753,Estrés Moderado,Inflación Baja
"2012-07-20",22,B,991969.37,142.2337569,7.753,Estrés Moderado,Inflación Baja
"2012-07-27",22,B,925731.21,142.2126924,7.753,Estrés Moderado,Inflación Baja
"2012-08-03",22,B,1007257.83,142.1916279,7.753,Estrés Moderado,Inflación Baja
"2012-08-10",22,B,973812.79,142.1705634,7.753,Estrés Moderado,Inflación Baja
"2012-08-17",22,B,981273.26,142.2157385,7.753,Estrés Moderado,Inflación Baja
"2012-08-24",22,B,1060906.75,142.3105933,7.753,Estrés Moderado,Inflación Baja
"2012-08-31",22,B,1022270.86,142.4054482,7.753,Estrés Moderado,Inflación Baja
"2012-09-07",22,B,996628.8,142.500303,7.753,Estrés Moderado,Inflación Baja
"2012-09-14",22,B,918049.28,142.5938833,7.753,Estrés Moderado,Inflación Baja
"2012-09-21",22,B,921612.53,142.6798167,7.753,Estrés Moderado,Inflación Baja
"2012-09-28",22,B,976479.51,142.76575,7.753,Estrés Moderado,Inflación Baja
"2012-10-05",22,B,1009887.36,142.8516833,7.543,Estrés Moderado,Inflación Baja
"2012-10-12",22,B,1004039.84,142.9376167,7.543,Estrés Moderado,Inflación Baja
"2012-10-19",22,B,978027.95,142.8633629,7.543,Estrés Moderado,Inflación Baja
"2012-10-26",22,B,1094422.69,142.7624113,7.543,Estrés Moderado,Inflación Baja
"2010-02-05",23,B,1364721.58,131.5279032,5.892,Estabilidad Laboral,Inflación Baja
"2010-02-12",23,B,1380892.08,131.5866129,5.892,Estabilidad Laboral,Inflación Baja
"2010-02-19",23,B,1319588.04,131.637,5.892,Estabilidad Laboral,Inflación Baja
"2010-02-26",23,B,1198709.65,131.686,5.892,Estabilidad Laboral,Inflación Baja
"2010-03-05",23,B,1311175.93,131.735,5.892,Estabilidad Laboral,Inflación Baja
"2010-03-12",23,B,1408082.96,131.784,5.892,Estabilidad Laboral,Inflación Baja
"2010-03-19",23,B,1229008.32,131.8242903,5.892,Estabilidad Laboral,Inflación Baja
"2010-03-26",23,B,1310701.8,131.863129,5.892,Estabilidad Laboral,Inflación Baja
"2010-04-02",23,B,1556627.62,131.9019677,5.435,Estabilidad Laboral,Inflación Baja
"2010-04-09",23,B,1264434.7,131.9408065,5.435,Estabilidad Laboral,Inflación Baja
"2010-04-16",23,B,1288823.72,131.9809,5.435,Estabilidad Laboral,Inflación Baja
"2010-04-23",23,B,1315023.08,132.0226667,5.435,Estabilidad Laboral,Inflación Baja
"2010-04-30",23,B,1259414.52,132.0644333,5.435,Estabilidad Laboral,Inflación Baja
"2010-05-07",23,B,1365552.28,132.1062,5.435,Estabilidad Laboral,Inflación Baja
"2010-05-14",23,B,1303055.09,132.152129,5.435,Estabilidad Laboral,Inflación Baja
"2010-05-21",23,B,1327424.28,132.2230323,5.435,Estabilidad Laboral,Inflación Baja
"2010-05-28",23,B,1571158.56,132.2939355,5.435,Estabilidad Laboral,Inflación Baja
"2010-06-04",23,B,1514435.51,132.3648387,5.435,Estabilidad Laboral,Inflación Baja
"2010-06-11",23,B,1439432.06,132.4357419,5.435,Estabilidad Laboral,Inflación Baja
"2010-06-18",23,B,1507708.93,132.4733333,5.435,Estabilidad Laboral,Inflación Baja
